1.170901489257812456e+00 2.245593261718749900e-01 3.046243730983616430e-05 1.986785888671875000e+00 7.163125151556286596e-01 1.310483751693014239e-04
7.209014892578125000e-01 2.845593261718750155e-01 3.046243730983616213e-03 2.486785888671875000e+00 7.163125151556286839e-03 1.310483751693014343e+00
7.279327392578124334e-01 2.367468261718750078e-01 2.454791712630536102e-05 2.119598388671875000e+00 1.580711231305597514e-02 3.588654436020571836e+01
1.177932739257812500e+00 2.967468261718750333e-01 2.454791712630536183e-03 1.619598388671875000e+00 1.580711231305597286e-04 3.588654436020572228e-03
1.402932739257812589e+00 2.667468261718750067e-01 2.454791712630536096e-02 2.369598388671875000e+00 1.580711231305597340e-03 3.588654436020572436e-01
9.529327392578124112e-01 3.267468261718750044e-01 2.454791712630535966e-04 1.869598388671875000e+00 1.580711231305597375e-01 3.588654436020572417e-05
1.065432739257812456e+00 2.517468261718749933e-01 7.762732993218020468e-03 2.244598388671875000e+00 4.998647813934942175e-03 3.588654436020572248e-06
1.515432739257812411e+00 3.117468261718749911e-01 7.762732993218020305e-05 1.744598388671875000e+00 4.998647813934942175e-01 3.588654436020571881e-02
1.290432739257812544e+00 2.217468261718749944e-01 7.762732993218021118e-04 2.494598388671875000e+00 4.998647813934942175e-02 3.588654436020572011e-04
8.404327392578124778e-01 2.817468261718750200e-01 7.762732993218020294e-02 1.994598388671875000e+00 4.998647813934942175e-04 3.588654436020572103e+00
8.966827392578125000e-01 2.742468261718750133e-01 1.380430824746942218e-04 1.682098388671875000e+00 2.810946235848017045e-04 1.134832175309200997e+00
1.346682739257812678e+00 3.342468261718750111e-01 1.380430824746942294e-02 2.182098388671875000e+00 2.810946235848017088e-02 1.134832175309201000e-04
1.571682739257812544e+00 2.442468261718750144e-01 1.380430824746942380e-03 1.932098388671875000e+00 2.810946235848016950e-01 1.134832175309201038e-02
1.121682739257812589e+00 3.042468261718750400e-01 1.380430824746942319e-05 2.432098388671875000e+00 2.810946235848016828e-03 1.134832175309200966e-06
1.009182739257812544e+00 2.292468261718750011e-01 4.365305558505067074e-02 1.557098388671875000e+00 8.888992485556580503e-01 1.134832175309200966e-05
1.459182739257812500e+00 2.892468261718750266e-01 4.365305558505067052e-04 2.057098388671875000e+00 8.888992485556581127e-03 1.134832175309200969e-01
1.234182739257812411e+00 2.592468261718750000e-01 4.365305558505067188e-05 1.807098388671875000e+00 8.888992485556580043e-04 1.134832175309201082e-03
7.841827392578124556e-01 3.192468261718750533e-01 4.365305558505066727e-03 2.307098388671875000e+00 8.888992485556580780e-02 1.134832175309201041e+01
8.123077392578124112e-01 2.629968261718750311e-01 1.035177081861758143e-02 2.463348388671875000e+00 1.185366198982843733e-01 2.018048691202033451e-01
1.262307739257812589e+00 3.229968261718750289e-01 1.035177081861758175e-04 1.963348388671875000e+00 1.185366198982843637e-03 2.018048691202033315e-05
1.487307739257812678e+00 2.329968261718750044e-01 1.035177081861758142e-05 2.213348388671875000e+00 1.185366198982843610e-04 2.018048691202033496e+01
1.037307739257812500e+00 2.929968261718750022e-01 1.035177081861758230e-03 1.713348388671875000e+00 1.185366198982843594e-02 2.018048691202033260e-03
1.149807739257812544e+00 2.479968261718750178e-01 3.273517360289731519e-04 2.338348388671875000e+00 3.748457050162152279e-04 2.018048691202033315e-04
1.599807739257812500e+00 3.079968261718750155e-01 3.273517360289731476e-02 1.838348388671875000e+00 3.748457050162152387e-02 2.018048691202033229e+00
1.374807739257812411e+00 2.779968261718749889e-01 3.273517360289731736e-03 2.088348388671875000e+00 3.748457050162152249e-01 2.018048691202033569e-06
9.248077392578124556e-01 3.379968261718750422e-01 3.273517360289731384e-05 1.588348388671875000e+00 3.748457050162152387e-03 2.018048691202033521e-02
8.685577392578125444e-01 2.254968261718749978e-01 1.840834090418941174e-03 1.775848388671875000e+00 2.107912305007291539e-03 6.381630293320225689e-02
1.318557739257812500e+00 2.854968261718749956e-01 1.840834090418940985e-05 2.275848388671875000e+00 2.107912305007291487e-01 6.381630293320226425e-06
1.543557739257812589e+00 2.554968261718750244e-01 1.840834090418941120e-04 1.525848388671875000e+00 2.107912305007291626e-02 6.381630293320226244e+00
1.093557739257812411e+00 3.154968261718750222e-01 1.840834090418940958e-02 2.025848388671875000e+00 2.107912305007291485e-04 6.381630293320226729e-04
9.810577392578124778e-01 2.704968261718749822e-01 5.821228520208196006e-05 1.900848388671875000e+00 6.665803991718592669e-02 6.381630293320226729e-03
1.431057739257812544e+00 3.304968261718750355e-01 5.821228520208195437e-03 2.400848388671875000e+00 6.665803991718593623e-04 6.381630293320226599e+01
1.206057739257812678e+00 2.404968261718750111e-01 5.821228520208195784e-02 1.650848388671875000e+00 6.665803991718593190e-03 6.381630293320225916e-05
7.560577392578125000e-01 3.004968261718750089e-01 5.821228520208195870e-04 2.150848388671875000e+00 6.665803991718592947e-01 6.381630293320226244e-01
7.419952392578124112e-01 2.686218261718750222e-01 1.195403845097362796e-03 1.541473388671875000e+00 7.697550363107710184e-04 4.785547603061419508e-04
1.191995239257812589e+00 3.286218261718750200e-01 1.195403845097362939e-05 2.041473388671875000e+00 7.697550363107709404e-02 4.785547603061419686e+00
1.416995239257812678e+00 2.386218261718749956e-01 1.195403845097362905e-04 1.791473388671875000e+00 7.697550363107710236e-01 4.785547603061419373e-06
9.669952392578125000e-01 2.986218261718750488e-01 1.195403845097362840e-02 2.291473388671875000e+00 7.697550363107709750e-03 4.785547603061419270e-02
1.079495239257812544e+00 2.236218261718750100e-01 3.780198874230772702e-05 1.666473388671875000e+00 2.434179155127650651e-01 4.785547603061419131e-01
1.529495239257812500e+00 2.836218261718750355e-01 3.780198874230772214e-03 2.166473388671875000e+00 2.434179155127650599e-03 4.785547603061419373e-05
1.304495239257812411e+00 2.536218261718750089e-01 3.780198874230772388e-02 1.916473388671875000e+00 2.434179155127650762e-04 4.785547603061419153e+01
8.544952392578124556e-01 3.136218261718750067e-01 3.780198874230772431e-04 2.416473388671875000e+00 2.434179155127650859e-02 4.785547603061419616e-03
9.107452392578124778e-01 2.461218261718750022e-01 2.125762044417998237e-02 2.228973388671875000e+00 4.328650671909442527e-02 1.513323027683346079e-03
1.360745239257812544e+00 3.061218261718750000e-01 2.125762044417998258e-04 1.728973388671875000e+00 4.328650671909442115e-04 1.513323027683346034e+01
1.585745239257812633e+00 2.761218261718750289e-01 2.125762044417998394e-05 2.478973388671875000e+00 4.328650671909442006e-03 1.513323027683346045e-05
1.135745239257812456e+00 3.361218261718750266e-01 2.125762044417998150e-03 1.978973388671875000e+00 4.328650671909442527e-01 1.513323027683346200e-01
1.023245239257812411e+00 2.611218261718750155e-01 6.722249823896897991e-04 2.103973388671875000e+00 1.368839531845207364e-03 1.513323027683346166e-02
1.473245239257812589e+00 3.211218261718750133e-01 6.722249823896897514e-02 1.603973388671875000e+00 1.368839531845207347e-01 1.513323027683346130e-06
1.248245239257812500e+00 2.311218261718749889e-01 6.722249823896898208e-03 2.353973388671875000e+00 1.368839531845207451e-02 1.513323027683346034e+00
7.982452392578124334e-01 2.911218261718749867e-01 6.722249823896897720e-05 1.853973388671875000e+00 1.368839531845207310e-04 1.513323027683346079e-04
7.701202392578124778e-01 2.348718261718749922e-01 2.834749245910724632e-04 1.885223388671875000e+00 5.772348443339413854e-03 2.691111180867057078e-06
1.220120239257812544e+00 2.948718261718750178e-01 2.834749245910724719e-02 2.385223388671875000e+00 5.772348443339414548e-01 2.691111180867057293e-02
1.445120239257812411e+00 2.648718261718749911e-01 2.834749245910724632e-03 1.635223388671875000e+00 5.772348443339414548e-02 2.691111180867057162e-04
9.951202392578124556e-01 3.248718261718750444e-01 2.834749245910724700e-05 2.135223388671875000e+00 5.772348443339414504e-04 2.691111180867057140e+00
1.107620239257812500e+00 2.798718261718750044e-01 8.964264212522644881e-02 1.760223388671875000e+00 1.825376852907995007e-02 2.691111180867057229e+01
1.557620239257812678e+00 3.398718261718750577e-01 8.964264212522643797e-04 2.260223388671875000e+00 1.825376852907995072e-04 2.691111180867057379e-03
1.332620239257812589e+00 2.498718261718750056e-01 8.964264212522643797e-05 1.510223388671875000e+00 1.825376852907994963e-03 2.691111180867057362e-01
8.826202392578125222e-01 3.098718261718750311e-01 8.964264212522644881e-03 2.010223388671875000e+00 1.825376852907995007e-01 2.691111180867057162e-05
8.263702392578125000e-01 2.573718261718749845e-01 1.594096647527779544e-05 2.322723388671875000e+00 3.246030073087934897e-01 8.510040768285242411e-05
1.276370239257812678e+00 3.173718261718750377e-01 1.594096647527779584e-03 1.822723388671875000e+00 3.246030073087935019e-03 8.510040768285241919e-01
1.501370239257812544e+00 2.273718261718750133e-01 1.594096647527779714e-02 2.072723388671875000e+00 3.246030073087935127e-04 8.510040768285240947e-03
1.051370239257812589e+00 2.873718261718750111e-01 1.594096647527779747e-04 1.572723388671875000e+00 3.246030073087934759e-02 8.510040768285242052e+01
9.388702392578125444e-01 2.423718261718749989e-01 5.040976216626405146e-03 2.447723388671875000e+00 1.026484838436070768e-04 8.510040768285241697e+00
1.388870239257812500e+00 3.023718261718750244e-01 5.040976216626404550e-05 1.947723388671875000e+00 1.026484838436070822e-02 8.510040768285241598e-04
1.163870239257812411e+00 2.723718261718749978e-01 5.040976216626404278e-04 2.197723388671875000e+00 1.026484838436070857e-01 8.510040768285241641e-02
7.138702392578124556e-01 3.323718261718749956e-01 5.040976216626404799e-02 1.697723388671875000e+00 1.026484838436070822e-03 8.510040768285242072e-06
7.103546142578124334e-01 2.278405761718750033e-01 3.646612769601948606e-03 2.131317138671875000e+00 1.638617312722680797e-01 1.408256098457202768e-04
1.160354614257812500e+00 2.878405761718750289e-01 3.646612769601948199e-05 1.631317138671875000e+00 1.638617312722680849e-03 1.408256098457202787e+00
1.385354614257812589e+00 2.578405761718750022e-01 3.646612769601948606e-04 2.381317138671875000e+00 1.638617312722680903e-04 1.408256098457202675e-06
9.353546142578125222e-01 3.178405761718750000e-01 3.646612769601948606e-02 1.881317138671875000e+00 1.638617312722680935e-02 1.408256098457202725e-02
1.047854614257812456e+00 2.728405761718750155e-01 1.153160209659698271e-05 2.006317138671875000e+00 5.181762921588076382e-04 1.408256098457202621e-01
1.497854614257812411e+00 3.328405761718750133e-01 1.153160209659698319e-03 1.506317138671875000e+00 5.181762921588076859e-02 1.408256098457202802e-05
1.272854614257812544e+00 2.428405761718750167e-01 1.153160209659698232e-02 2.256317138671875000e+00 5.181762921588076720e-01 1.408256098457202654e+01
8.228546142578124778e-01 3.028405761718749867e-01 1.153160209659698373e-04 1.756317138671875000e+00 5.181762921588077032e-03 1.408256098457202768e-03
8.791046142578125000e-01 2.503405761718749956e-01 6.484696404568154882e-02 1.568817138671875000e+00 2.913919428148053960e-03 4.453296799947093626e-03
1.329104614257812678e+00 3.103405761718750488e-01 6.484696404568155532e-04 2.068817138671875000e+00 2.913919428148054047e-01 4.453296799947094087e+01
1.554104614257812544e+00 2.203405761718749967e-01 6.484696404568154990e-05 1.818817138671875000e+00 2.913919428148054047e-02 4.453296799947093762e-05
1.104104614257812589e+00 2.803405761718750222e-01 6.484696404568155749e-03 2.318817138671875000e+00 2.913919428148053960e-04 4.453296799947094042e-01
9.916046142578125444e-01 2.353405761718750100e-01 2.050641057314008756e-04 1.693817138671875000e+00 9.214622311163210566e-02 4.453296799947093626e-02
1.441604614257812500e+00 2.953405761718750355e-01 2.050641057314008669e-02 2.193817138671875000e+00 9.214622311163210219e-04 4.453296799947093931e-06
1.216604614257812411e+00 2.653405761718750089e-01 2.050641057314008756e-03 1.943817138671875000e+00 9.214622311163210219e-03 4.453296799947094264e+00
7.666046142578124556e-01 3.253405761718750067e-01 2.050641057314008824e-05 2.443817138671875000e+00 9.214622311163209734e-01 4.453296799947094168e-04
7.947296142578124112e-01 2.690905761718750400e-01 8.647481636564084478e-04 2.287567138671875000e+00 1.228789634122648237e-02 7.919206006138141229e-06
1.244729614257812589e+00 3.290905761718750377e-01 8.647481636564084695e-02 1.787567138671875000e+00 1.228789634122648259e-04 7.919206006138140852e-02
1.469729614257812678e+00 2.390905761718750133e-01 8.647481636564084695e-03 2.037567138671875000e+00 1.228789634122648368e-03 7.919206006138141025e-04
1.019729614257812500e+00 2.990905761718750111e-01 8.647481636564084478e-05 1.537567138671875000e+00 1.228789634122648272e-01 7.919206006138140630e+00
1.132229614257812544e+00 2.240905761718750000e-01 2.734573799602290148e-02 2.412567138671875000e+00 3.885774009032527156e-03 7.919206006138141163e+01
1.582229614257812500e+00 2.840905761718749978e-01 2.734573799602290321e-04 1.912567138671875000e+00 3.885774009032527121e-01 7.919206006138140158e-03
1.357229614257812411e+00 2.540905761718750266e-01 2.734573799602290118e-05 2.162567138671875000e+00 3.885774009032526982e-02 7.919206006138140852e-01
9.072296142578124556e-01 3.140905761718750244e-01 2.734573799602289888e-03 1.662567138671875000e+00 3.885774009032526830e-04 7.919206006138141568e-05
8.509796142578125444e-01 2.465905761718750200e-01 4.862836283064655909e-05 1.975067138671875000e+00 2.185131305629566727e-04 2.504272823948189611e-05
1.300979614257812500e+00 3.065905761718750178e-01 4.862836283064655638e-03 2.475067138671875000e+00 2.185131305629566673e-02 2.504272823948189841e-01
1.525979614257812589e+00 2.765905761718749911e-01 4.862836283064655984e-02 1.725067138671875000e+00 2.185131305629566811e-01 2.504272823948189720e-03
1.075979614257812411e+00 3.365905761718750444e-01 4.862836283064656180e-04 2.225067138671875000e+00 2.185131305629566673e-03 2.504272823948189597e+01
9.634796142578124778e-01 2.615905761718750333e-01 1.537763854299159993e-03 1.850067138671875000e+00 6.909991912326942654e-01 2.504272823948189508e+00
1.413479614257812544e+00 3.215905761718750311e-01 1.537763854299159966e-05 2.350067138671875000e+00 6.909991912326942168e-03 2.504272823948189611e-04
1.188479614257812456e+00 2.315905761718750067e-01 1.537763854299159831e-04 1.600067138671875000e+00 6.909991912326942601e-04 2.504272823948189633e-02
7.384796142578125000e-01 2.915905761718750044e-01 1.537763854299159863e-02 2.100067138671875000e+00 6.909991912326941821e-02 2.504272823948189527e-06
7.525421142578124778e-01 2.597155761718750178e-01 9.985956006837117720e-05 1.709442138671875000e+00 7.979534174705010807e-03 1.056043093490173135e+01
1.202542114257812544e+00 3.197155761718750155e-01 9.985956006837116636e-03 2.209442138671875000e+00 7.979534174705010807e-01 1.056043093490173067e-03
1.427542114257812411e+00 2.297155761718749911e-01 9.985956006837116983e-02 1.959442138671875000e+00 7.979534174705010807e-02 1.056043093490173085e-01
9.775421142578124556e-01 2.897155761718750444e-01 9.985956006837116636e-04 2.459442138671875000e+00 7.979534174705011024e-04 1.056043093490173128e-05
1.090042114257812500e+00 2.447155761718750044e-01 3.157836559584525221e-03 1.584442138671875000e+00 2.523350265921978086e-02 1.056043093490173171e-06
1.540042114257812678e+00 3.047155761718750022e-01 3.157836559584525221e-05 2.084442138671875000e+00 2.523350265921978064e-04 1.056043093490173154e-02
1.315042114257812589e+00 2.747155761718750311e-01 3.157836559584525221e-04 1.834442138671875000e+00 2.523350265921978173e-03 1.056043093490173095e-04
8.650421142578124112e-01 3.347155761718750289e-01 3.157836559584525221e-02 2.334442138671875000e+00 2.523350265921978086e-01 1.056043093490173224e+00
9.212921142578125444e-01 2.222155761718750122e-01 5.615515734177311353e-04 2.021942138671875000e+00 4.487221822205293975e-01 3.339501482719081871e+00
1.371292114257812500e+00 2.822155761718749822e-01 5.615515734177311397e-02 1.521942138671875000e+00 4.487221822205293871e-03 3.339501482719081649e-04
1.596292114257812589e+00 2.522155761718750111e-01 5.615515734177311570e-03 2.271942138671875000e+00 4.487221822205294413e-04 3.339501482719081649e-02
1.146292114257812411e+00 3.122155761718750089e-01 5.615515734177311489e-05 1.771942138671875000e+00 4.487221822205294391e-02 3.339501482719081886e-06
1.033792114257812589e+00 2.672155761718750244e-01 1.775781995651294631e-02 2.146942138671875000e+00 1.418984132457985043e-04 3.339501482719081378e-05
1.483792114257812544e+00 3.272155761718750222e-01 1.775781995651294631e-04 1.646942138671875000e+00 1.418984132457984902e-02 3.339501482719081649e-01
1.258792114257812678e+00 2.372155761718749978e-01 1.775781995651294496e-05 2.396942138671875000e+00 1.418984132457984937e-01 3.339501482719081649e-03
8.087921142578125000e-01 2.972155761718749956e-01 1.775781995651294631e-03 1.896942138671875000e+00 1.418984132457984989e-03 3.339501482719082048e+01
7.806671142578124334e-01 2.409655761718750011e-01 4.211042731474860107e-02 1.865692138671875000e+00 5.983806470781724302e-04 5.938566726513796468e-01
1.230667114257812500e+00 3.009655761718750266e-01 4.211042731474860194e-04 2.365692138671875000e+00 5.983806470781724562e-02 5.938566726513796790e-05
1.455667114257812589e+00 2.709655761718750000e-01 4.211042731474860329e-05 1.615692138671875000e+00 5.983806470781724007e-01 5.938566726513796823e+01
1.005667114257812411e+00 3.309655761718750533e-01 4.211042731474859760e-03 2.115692138671875000e+00 5.983806470781724736e-03 5.938566726513796329e-03
1.118167114257812456e+00 2.559655761718749867e-01 1.331648635575738253e-04 1.990692138671875000e+00 1.892245752532404068e-01 5.938566726513796112e-04
1.568167114257812633e+00 3.159655761718750400e-01 1.331648635575738079e-02 2.490692138671875000e+00 1.892245752532403878e-03 5.938566726513796468e+00
1.343167114257812544e+00 2.259655761718750155e-01 1.331648635575738036e-03 1.740692138671875000e+00 1.892245752532404040e-04 5.938566726513796620e-06
8.931671142578124778e-01 2.859655761718750133e-01 1.331648635575738050e-05 2.240692138671875000e+00 1.892245752532403791e-02 5.938566726513796329e-02
8.369171142578124556e-01 2.784655761718750067e-01 7.488410584175808453e-03 2.428192138671875000e+00 3.364941660461980705e-02 1.877939689267384138e-02
1.286917114257812411e+00 3.384655761718750044e-01 7.488410584175808399e-05 1.928192138671875000e+00 3.364941660461980661e-04 1.877939689267384085e-06
1.511917114257812500e+00 2.484655761718750078e-01 7.488410584175807586e-04 2.178192138671875000e+00 3.364941660461980878e-03 1.877939689267384082e+00
1.061917114257812544e+00 3.084655761718750333e-01 7.488410584175808626e-02 1.678192138671875000e+00 3.364941660461980844e-01 1.877939689267384127e-04
9.494171142578125000e-01 2.334655761718749944e-01 2.368043350050760257e-05 2.303192138671875000e+00 1.064087984064881467e-03 1.877939689267383964e-03
1.399417114257812678e+00 2.934655761718750200e-01 2.368043350050759877e-03 1.803192138671875000e+00 1.064087984064881337e-01 1.877939689267384082e+01
1.174417114257812589e+00 2.634655761718749933e-01 2.368043350050760137e-02 2.053192138671875000e+00 1.064087984064881337e-02 1.877939689267384127e-05
7.244171142578124112e-01 3.234655761718749911e-01 2.368043350050759986e-04 1.553192138671875000e+00 1.064087984064881413e-04 1.877939689267384138e-01
7.173858642578124778e-01 2.756530761718750111e-01 1.908269233918933119e-02 1.936004638671875000e+00 8.574869890495487867e-01 6.857749870654381019e-02
1.167385864257812544e+00 3.356530761718750089e-01 1.908269233918933087e-04 2.436004638671875000e+00 8.574869890495488700e-03 6.857749870654380663e-06
1.392385864257812411e+00 2.456530761718750122e-01 1.908269233918933019e-05 1.686004638671875000e+00 8.574869890495488266e-04 6.857749870654380686e+00
9.423858642578124556e-01 3.056530761718750377e-01 1.908269233918933033e-03 2.186004638671875000e+00 8.574869890495488700e-02 6.857749870654380629e-04
1.054885864257812500e+00 2.306530761718749989e-01 6.034477168008468796e-04 1.811004638671875000e+00 2.711611949356435968e-04 6.857749870654380846e-03
1.504885864257812678e+00 2.906530761718750244e-01 6.034477168008469533e-02 2.311004638671875000e+00 2.711611949356436055e-02 6.857749870654380686e+01
1.279885864257812589e+00 2.606530761718749978e-01 6.034477168008469013e-03 1.561004638671875000e+00 2.711611949356436124e-01 6.857749870654381171e-05
8.298858642578124112e-01 3.206530761718749956e-01 6.034477168008469067e-05 2.061004638671875000e+00 2.711611949356435968e-03 6.857749870654380464e-01
8.861358642578125444e-01 2.381530761718750056e-01 1.073098649821944929e-03 2.373504638671875000e+00 4.822003697556056373e-03 2.168610921499294075e-01
1.336135864257812500e+00 2.981530761718750311e-01 1.073098649821944949e-05 1.873504638671875000e+00 4.822003697556056512e-01 2.168610921499294068e-05
1.561135864257812589e+00 2.681530761718750044e-01 1.073098649821944983e-04 2.123504638671875000e+00 4.822003697556056373e-02 2.168610921499294264e+01
1.111135864257812411e+00 3.281530761718750022e-01 1.073098649821944972e-02 1.623504638671875000e+00 4.822003697556056481e-04 2.168610921499294041e-03
9.986358642578124778e-01 2.531530761718749911e-01 3.393435887488787306e-05 2.498504638671875000e+00 1.524851457003083971e-02 2.168610921499294203e-04
1.448635864257812544e+00 3.131530761718750444e-01 3.393435887488787522e-03 1.998504638671875000e+00 1.524851457003084004e-04 2.168610921499294353e+00
1.223635864257812678e+00 2.231530761718749922e-01 3.393435887488787522e-02 2.248504638671875000e+00 1.524851457003083841e-03 2.168610921499294152e-06
7.736358642578125000e-01 2.831530761718750178e-01 3.393435887488787306e-04 1.748504638671875000e+00 1.524851457003083832e-01 2.168610921499294214e-02
8.017608642578124556e-01 2.269030761718749956e-01 1.431000048363089508e-05 1.529754638671875000e+00 6.430245276661795961e-02 1.219499539418177125e+00
1.251760864257812411e+00 2.869030761718749933e-01 1.431000048363089555e-03 2.029754638671875000e+00 6.430245276661795918e-04 1.219499539418177173e-04
1.476760864257812500e+00 2.569030761718750222e-01 1.431000048363089555e-02 1.779754638671875000e+00 6.430245276661796135e-03 1.219499539418177070e-02
1.026760864257812544e+00 3.169030761718750200e-01 1.431000048363089609e-04 2.279754638671875000e+00 6.430245276661795684e-01 1.219499539418177046e-06
1.139260864257812589e+00 2.719030761718750355e-01 4.525219484638467841e-03 1.654754638671875000e+00 2.033422098779083878e-03 1.219499539418177173e-05
1.589260864257812544e+00 3.319030761718750333e-01 4.525219484638467950e-05 2.154754638671875000e+00 2.033422098779083809e-01 1.219499539418177209e-01
1.364260864257812678e+00 2.419030761718750089e-01 4.525219484638468492e-04 1.904754638671875000e+00 2.033422098779083878e-02 1.219499539418177200e-03
9.142608642578125000e-01 3.019030761718750067e-01 4.525219484638468015e-02 2.404754638671875000e+00 2.033422098779083661e-04 1.219499539418177214e+01
8.580108642578124778e-01 2.644030761718750289e-01 2.544717921768784941e-04 2.217254638671875000e+00 3.615992650176977200e-04 3.856396150087729779e+01
1.308010864257812544e+00 3.244030761718750266e-01 2.544717921768784724e-02 1.717254638671875000e+00 3.615992650176977352e-02 3.856396150087729353e-03
1.533010864257812633e+00 2.344030761718750022e-01 2.544717921768784724e-03 2.467254638671875000e+00 3.615992650176977352e-01 3.856396150087729735e-01
1.083010864257812456e+00 2.944030761718750000e-01 2.544717921768784873e-05 1.967254638671875000e+00 3.615992650176977092e-03 3.856396150087729245e-05
9.705108642578125222e-01 2.494030761718750155e-01 8.047104635439533693e-02 2.092254638671875000e+00 1.143477277698770889e-01 3.856396150087729584e-06
1.420510864257812589e+00 3.094030761718750133e-01 8.047104635439533693e-04 1.592254638671875000e+00 1.143477277698770828e-03 3.856396150087729180e-02
1.195510864257812500e+00 2.794030761718749867e-01 8.047104635439533422e-05 2.342254638671875000e+00 1.143477277698770855e-04 3.856396150087729245e-04
7.455108642578124334e-01 3.394030761718750400e-01 8.047104635439533693e-03 1.842254638671875000e+00 1.143477277698770958e-02 3.856396150087729513e+00
7.314483642578124556e-01 2.437780761718749967e-01 1.652493075939439032e-04 2.482879638671875000e+00 1.760870991874633308e-03 9.144956428932880354e-05
1.181448364257812411e+00 3.037780761718750222e-01 1.652493075939439129e-02 1.982879638671875000e+00 1.760870991874633196e-01 9.144956428932879966e-01
1.406448364257812500e+00 2.737780761718749956e-01 1.652493075939439086e-03 2.232879638671875000e+00 1.760870991874633265e-02 9.144956428932879758e-03
9.564483642578125444e-01 3.337780761718750488e-01 1.652493075939439235e-05 1.732879638671875000e+00 1.760870991874633200e-04 9.144956428932880499e+01
1.068948364257812589e+00 2.587780761718749822e-01 5.225641937626217259e-02 2.357879638671875000e+00 5.568363000043688449e-02 9.144956428932880854e+00
1.518948364257812544e+00 3.187780761718750355e-01 5.225641937626217173e-04 1.857879638671875000e+00 5.568363000043689013e-04 9.144956428932879541e-04
1.293948364257812678e+00 2.287780761718750111e-01 5.225641937626217444e-05 2.107879638671875000e+00 5.568363000043688796e-03 9.144956428932879411e-02
8.439483642578125000e-01 2.887780761718750089e-01 5.225641937626217606e-03 1.607879638671875000e+00 5.568363000043689004e-01 9.144956428932879338e-06
9.001983642578125222e-01 2.662780761718749889e-01 2.938594412174990665e-05 1.795379638671875000e+00 3.131320628585475552e-01 2.891889141842764428e-06
1.350198364257812589e+00 3.262780761718750422e-01 2.938594412174990421e-03 2.295379638671875000e+00 3.131320628585475708e-03 2.891889141842764535e-02
1.575198364257812678e+00 2.362780761718750178e-01 2.938594412174990594e-02 1.545379638671875000e+00 3.131320628585475599e-04 2.891889141842764665e-04
1.125198364257812500e+00 2.962780761718750155e-01 2.938594412174990529e-04 2.045379638671875000e+00 3.131320628585475968e-02 2.891889141842764577e+00
1.012698364257812456e+00 2.212780761718750044e-01 9.292651461916602920e-03 1.920379638671875000e+00 9.902105270600256633e-04 2.891889141842764488e+01
1.462698364257812411e+00 2.812780761718750022e-01 9.292651461916603137e-05 2.420379638671875000e+00 9.902105270600256026e-02 2.891889141842764448e-03
1.237698364257812544e+00 2.512780761718750311e-01 9.292651461916603137e-04 1.670379638671875000e+00 9.902105270600256581e-01 2.891889141842764466e-01
7.876983642578124778e-01 3.112780761718750289e-01 9.292651461916603961e-02 2.170379638671875000e+00 9.902105270600257067e-03 2.891889141842764597e-05
7.595733642578124112e-01 2.550280761718750067e-01 2.203634933266737216e-03 2.076629638671875000e+00 1.320466960188285393e-04 1.626228772327441546e-03
1.209573364257812589e+00 3.150280761718750044e-01 2.203634933266737392e-05 1.576629638671875000e+00 1.320466960188285306e-02 1.626228772327441519e+01
